00:0c:e6:0a:5e:9d,-82
00:0c:e6:0a:b7:ff,-57
00:0c:e6:0a:aa:f5,-80
4c:e6:76:c35d:48,-56
4c:e6:76:c3:5d:49,-69
00:0c:e6:0a:b0:cf,-66
00:0c:e6:0a:d6:4e,-57
00:19:e3:fa:51:de,-79
1c:b1:7f:00:ee:7b,-80
1e:b1:7f:00:ee:7b,-82
24:a2:e1:ec:79:c6,-75
4c:e6:76:56:bb:30,-65
88:1f:a1:2f:2d:64,-77
