00:0c:e6:0a:08:6c,-48.5,121.9
00:0c:e6:0a:57:47,-66.6667,62.6667
00:0d:0b:cc:05:f9,-86.6667,2.3334
c0:25:a2:89:60:1b,-85.8,1.7
fa:8f:ca:9e:0c:b5,-76.3334,42.3334
64:a5:c3:66:0a:ac,-72.8334,18.1667
64:a5:c3:66:0a:ad,-78.8,6.7
88:1f:a1:2f:2d:64,-73.3334,13.0667
4c:e6:76:56:bb:30,-69,6.4
24:a2:e1:ec:79:c6,-66,18.8
24:a2:e1:ec:79:c7,-82.8334,2.9667
00:19:e3:fa:51:de,-84,4
90:84:0d:df:47:c7,-82.4,2.8
60:f8:1d:bc:08:10,-77.5,0.5
4c:e6:76:c3:5d:49,-83.8334,8.9667
4c:e6:76:c3:5d:48,-71.6667,4.2667
10:6f:3f:87:a2:3e,-81.2,4.7
1c:b1:7f:00:ee:7a,-83.75,18.9167
1e:b1:7f:00:ee:7a,-85.5,3.6667
10:6f:3f:ac:c5:bc,-80.5,5.6667
00:0c:e6:0a:b0:cf,-62.3334,37.4667
00:0c:e6:0a:d6:4e,-45,19.2
00:0c:e6:0a:aa:f5,-65.8334,21.7667
00:0c:e6:0a:c7:b7,-50,37.2
dc:fb:02:ab:f9:b0,-85.2,10.2
00:0c:e6:0a:5e:9d,-65.8334,24.5667
00:0c:e6:0a:b7:ff,-53,62.8
00:01:8e:e6:89:9c,-85.3334,6.3334
00:01:8e:e6:89:9e,-83.75,4.9167
00:01:8e:3f:84:90,-79.6667,16.3334
00:01:8e:3f:84:91,-80,12.6667
c0:25:a2:35:b4:f2,-89.6667,0.3334
00:3a:9d:a8:ab:c6,-77.1667,10.9667
00:a0:b0:c4:91:1d,-72,5
00:a0:b0:c4:91:1c,-73,3.5
00:e0:4c:81:98:02,-88,8
f8:1e:df:ff:50:db,-85,28.6667
c0:25:a2:89:60:1a,-83.6667,7.4667
88:57:ee:7d:1a:07,-85.8334,1.7667
88:57:ee:7d:1a:00,-74,4.4
