00:01:8e:3f:84:90,-85.25,1.533333333
00:01:8e:3f:84:91,-87.2,2.314285714
00:01:8e:e6:89:9c,-84,0
00:0c:e6:0a:08:6c,-48.86153846,168.4961538
00:0c:e6:0a:3b:3a,-70.375,2.792553191
00:0c:e6:0a:44:4a,-70.60377358,2.628447025
00:0c:e6:0a:57:47,-67.71641791,286.6304839
00:0c:e6:0a:5e:9d,-52.62857143,30.6136646
00:0c:e6:0a:6e:d6,-80.94827586,5.804295221
00:0c:e6:0a:94:8d,-69.23529412,6.427807487
00:0c:e6:0a:99:ff,-78.79104478,6.834464043
00:0c:e6:0a:9e:f7,-79.65151515,7.153613054
00:0c:e6:0a:aa:f5,-50.31428571,56.30559006
00:0c:e6:0a:b0:cf,-49.85714286,35.54451346
00:0c:e6:0a:b7:ff,-52.87142857,112.5484472
00:0c:e6:0a:c7:b7,-52.35714286,102.9285714
00:0c:e6:0a:d5:1a,-72.45454545,10.25568182
00:0c:e6:0a:d6:4e,-50.38571429,96.18240166
00:0c:e6:0a:f5:3c,-80.44444444,9.896057348
00:19:e3:fa:51:de,-82.12962963,4.492313068
00:26:87:0d:b4:8a,-78.71428571,6.902691511
00:3a:9d:a8:ab:c6,-85.57894737,3.035087719
00:3a:9d:dd:0f:b2,-77.57575758,26.93939394
00:3a:9d:dd:0f:b3,-83.8125,2.751329787
00:90:cc:e3:b0:81,-79.77419355,2.800634585
00:a0:b0:c4:91:1c,-76.56862745,11.49019608
00:a0:b0:c4:91:1d,-76.21311475,8.903825137
02:3a:9d:dd:0f:b2,-82.22857143,8.323809524
06:26:87:0d:b4:8a,-79.12857143,9.765838509
10:6f:3f:3d:5f:0a,-89,0
10:6f:3f:87:a2:3e,-86.57142857,5.802197802
10:6f:3f:ac:c5:bc,-71.08571429,31.70269151
10:6f:3f:ac:e0:48,-83.05797101,3.320119352
1c:b1:7f:00:ee:7a,-83.73214286,6.999675325
1c:b1:7f:38:c3:76,-81.5483871,26.32258065
1c:b1:7f:38:c3:77,-84.30645161,2.838974088
1e:b1:7f:00:ee:7a,-83.07462687,7.342831298
1e:b1:7f:00:ee:7b,-88.85714286,0.142857143
1e:b1:7f:38:c3:76,-81.08571429,18.43361345
1e:b1:7f:38:c3:77,-85.6440678,3.853886616
24:a2:e1:ec:79:c6,-77.55714286,12.48219462
4c:e6:76:56:bb:30,-87.82608696,0.786561265
4c:e6:76:c3:5d:48,-80.24285714,114.215528
60:f8:1d:bc:08:10,-82.8,6.589473684
64:a5:c3:65:c6:0a,-88,0
64:a5:c3:66:0a:ac,-83.64285714,5.01552795
88:1f:a1:2f:2d:64,-81.21818182,5.84040404
88:57:ee:7d:1a:00,-84,1.090909091
90:72:40:10:c9:e4,-84.55555556,2.333333333
90:84:0d:df:47:c7,-78.73015873,10.42601126
90:84:0d:df:47:c8,-85.5,0.5
c0:25:a2:89:60:1a,-84.56,4.673333333
c0:25:a2:89:60:1b,-86,0
dc:fb:02:29:23:c0,-88,0
dc:fb:02:91:6c:10,-66.8,6.684057971
dc:fb:02:91:6c:15,-78.87142857,1.852795031
dc:fb:02:ab:f9:b0,-86.94736842,0.719298246
fa:8f:ca:9e:0c:b5,-86.27586207,2.13546798
