00:0c:e6:0a:08:6c,-58,143.3334
00:0c:e6:0a:57:47,-74.6,67.8
00:0d:0b:cc:05:f9,-71.5,13.6667
00:3a:9d:dd:0f:b2,-78.5,3
00:3a:9d:dd:0f:b3,-83.5,9.6667
00:26:87:0d:b4:8a,-77,14
88:1f:a1:2f:2d:64,-74.6667,9.0667
24:a2:e1:ec:79:c6,-62.5,24.7
24:a2:e1:ec:79:c7,-79,8.8
06:26:87:0d:b4:8a,-77.3334,12.2667
dc:fb:02:91:6c:15,-88.3334,0.3334
dc:fb:02:91:6c:10,-80.4,4.3
00:19:e3:fa:51:de,-87.8334,1.3667
90:84:0d:df:47:c7,-73.8,8.7
90:84:0d:df:47:c8,-84.8334,4.5667
60:f8:1d:bc:08:10,-74,27.3334
4c:e6:76:c3:5d:49,-88,28
4c:e6:76:c3:5d:48,-83.4,2.8
1c:b1:7f:38:c3:73,-86.5,0.5
1e:b1:7f:38:c3:73,-87.5,0.5
1c:b1:7f:38:c3:72,-83.6667,4.2667
1e:b1:7f:38:c3:72,-84,7.6
00:0c:e6:0a:b0:cf,-68.5,3.9
00:0c:e6:0a:d6:4e,-53.8334,30.1667
00:0c:e6:0a:6e:d6,-88,0.0001
00:0c:e6:0a:aa:f5,-67.8334,7.7667
00:0c:e6:0a:c7:b7,-56.3334,38.2667
00:0c:e6:0a:5e:9d,-71.5,36.7
00:0c:e6:0a:9e:f7,-87,2
00:0c:e6:0a:b7:ff,-57.5,65.9
00:a0:b0:c4:91:1d,-72.1667,6.1667
00:a0:b0:c4:91:1c,-71.3334,3.0667
88:57:ee:7d:1a:07,-84,3.2
88:57:ee:7d:1a:00,-73.25,18.25
