00:0c:e6:0a:08:6c,-53.5,97.6667
00:0c:e6:0a:57:47,-75.1667,74.1667
74:03:bd:ab:64:80,-65.3334,4.3334
90:72:40:10:c9:e4,-66.6667,8.3334
c0:25:a2:89:60:1b,-79.333,24.333
fa:8f:ca:9e:0c:b5,-67.667,12.3333
10:6f:3f:3d:5f:0a,-81.667,10.3333
64:a5:c3:66:0a:ac,-78.8,7.7
88:1f:a1:2f:2d:64,-75.6667,2.3334
4c:e6:76:56:bb:30,-68.1667,10.9667
24:a2:e1:ec:79:c6,-74.8334,3.7667
dc:fb:02:29:23:c0,-75.5,10.3
00:19:e3:fa:51:de,-82.5,2.2858
4c:e6:76:c3:5d:49,-81.3333,8.5667
4c:e6:76:c3:5d:48,-73.6667,35.0667
10:6f:3f:87:a2:3e,-74.8333,13.7667
06:3a:9d:a8:ab:c7,-85.6667,2.6667
1c:b1:7f:00:ee:7b,-75.1667,10.1667
1e:b1:7f:00:ee:7b,-76.8333,5.3667
1c:b1:7f:00:ee:7a,-70.1667,12.9667
1e:b1:7f:00:ee:7a,-68.3334,19.8667
1e:b1:7f:38:c3:72,-83.75,21.5834
00:0c:e6:0a:b0:cf,-63.3333,5.8667
00:0c:e6:0a:d6:4e,-56.33,42.2667
00:0c:e6:0a:aa:f5,-68.6667,75.8667
00:0c:e6:0a:c7:b7,-55.3334,51.8667
dc:fb:02:ab:f9:b5,-87.6667,1.8667
dc:fb:02:ab:f9:b0,-75.8334,7.3667
00:0c:e6:0a:5e:9d,-66.8334,6.1667
00:0c:e6:0a:b7:ff,-57.8334,56.5667
88:57:ee:8a:53:dc,-84.25,2.9167
00:01:8e:e6:89:9c,-79,15.5
00:01:8e:e6:89:9e,-78.3334,22.2667
00:01:8e:3f:84:90,-74,13.3334
74:03:bd:65:74:f0,-81.3334,9.3334
00:01:8e:3f:84:91,-72.25,0.25
00:3a:9d:a8:ab:c6,-70.1667,8.5667
00:3a:9d:a8:ab:c7,-85.2,1.2
00:a0:b0:c4:91:1d,-71.8334,3.3667
00:a0:b0:c4:91:1c,-71.3334,9.4667
64:a5:c3:65:c6:0a,-74.3334,2.3334
c0:25:a2:89:60:1a,-68.5,16.3
88:57:ee:7d:1a:07,-89.5,4.5
