00:01:8e:3f:84:90,-71.47619048,8.350230415
00:01:8e:3f:84:91,-71.0877193,6.081453634
00:01:8e:3f:84:92,-86.22727273,1.326839827
00:01:8e:41:6e:aa,-84.74074074,0.737891738
00:01:8e:e6:89:9c,-79.08,7.41
00:01:8e:e6:89:9e,-78.62857143,1.593277311
00:0c:e6:0a:08:6c,-57.98484848,31.21515152
00:0c:e6:0a:3b:3a,-63.23255814,8.706533776
00:0c:e6:0a:44:4a,-63.94736842,8.622180451
00:0c:e6:0a:57:47,-71.43939394,113.0501166
00:0c:e6:0a:5e:9d,-65.80882353,23.20171203
00:0c:e6:0a:6e:d6,-77.13846154,7.714903846
00:0c:e6:0a:94:8d,-63.84482759,11.81760436
00:0c:e6:0a:99:ff,-77.06779661,4.684979544
00:0c:e6:0a:9e:f7,-77.5,5.576923077
00:0c:e6:0a:aa:f5,-63.25,25.65298507
00:0c:e6:0a:b0:cf,-61.83823529,23.80926251
00:0c:e6:0a:b7:ff,-52.89705882,47.10864794
00:0c:e6:0a:c7:b7,-54.07352941,47.80048288
00:0c:e6:0a:d5:1a,-65.2,8.694736842
00:0c:e6:0a:d6:4e,-52.92647059,49.17361721
00:0c:e6:0a:f5:3c,-76.41304348,3.58115942
00:19:e3:fa:51:de,-67.44117647,6.518876207
00:3a:9d:a8:ab:c6,-72.25,3.921641791
00:3a:9d:a8:ab:c7,-86.03030303,3.03030303
00:a0:b0:c4:91:1c,-67.36764706,3.221027217
00:a0:b0:c4:91:1d,-67.25,4.697761194
00:e0:4c:81:98:02,-85.4,0.933333333
06:3a:9d:a8:ab:c7,-86.4047619,1.661440186
10:6f:3f:3d:5f:0a,-75.85365854,9.97804878
10:6f:3f:87:a2:3e,-72.29411765,3.822651449
10:6f:3f:87:a2:3f,-87.36363636,0.623376623
10:6f:3f:f5:31:6e,-84,0
1c:b1:7f:00:ee:7a,-65.97058824,8.77524144
1c:b1:7f:00:ee:7b,-73.89705882,1.944468832
1e:b1:7f:00:ee:7a,-65.75,5.294776119
1e:b1:7f:00:ee:7b,-75.55882353,2.608428446
1e:b1:7f:38:c3:77,-88.66666667,1
24:a2:e1:ec:79:c6,-75.70588235,6.300263389
4c:e6:76:4f:14:e2,-82.72222222,5.153594771
4c:e6:76:56:bb:30,-61.63235294,2.444907814
4c:e6:76:c3:5d:48,-65.13235294,0.504609306
4c:e6:76:c3:5d:49,-77.60294118,4.899692713
64:a5:c3:65:c6:0a,-72.25,9.587301587
64:a5:c3:66:0a:ac,-71.79032258,27.80777366
64:a5:c3:66:0a:ad,-74,0
74:03:bd:65:74:f0,-77.31111111,4.991919192
74:03:bd:ab:64:80,-62.33333333,7.294117647
88:1f:a1:2f:2d:64,-74,5.396825397
88:57:ee:7d:1a:00,-73,0
88:57:ee:7d:1a:07,-86.90243902,0.640243902
90:72:40:10:c9:e4,-70.19148936,7.766882516
90:72:40:10:c9:e5,-85.04878049,1.047560976
90:84:0d:df:47:c7,-81,#DIV/0!
9c:5c:8e:8a:58:10,-82.92307692,1.076923077
bc:5c:4c:30:0f:e2,-71.13513514,21.67567568
c0:25:a2:35:b4:f2,-83.44,2.09
c0:25:a2:89:60:1a,-71.39393939,11.93473193
c0:25:a2:89:60:1b,-76.96875,3.649801587
dc:fb:02:29:23:c0,-75.54237288,12.18351841
dc:fb:02:91:6c:10,-83.28571429,3.571428571
dc:fb:02:91:6c:15,-86.96296296,0.190883191
dc:fb:02:ab:f9:b0,-73.55882353,6.996488147
dc:fb:02:ab:f9:b5,-85.41509434,1.016690856
fa:8f:ca:9e:0c:b5,-69.88095238,5.668408827
