00:01:8e:3f:84:90,-73.38,7.016
00:01:8e:3f:84:90,-73.38,7.016
00:01:8e:3f:84:91,-73.2076,13.5138
00:01:8e:3f:84:92,-86.3864,1.4985
00:01:8e:e6:89:9c,-80.1613,1.4065
00:01:8e:e6:89:9e,-77.9566,10.7092
00:0c:e6:0a:08:6c,-57.5615,26.0364
00:0c:e6:0a:57:47,-73.8546,19.2378
00:0c:e6:0a:5e:9d,-71.4916,9.4267
00:0c:e6:0a:6e:d6,-86.0938,0.6684
00:0c:e6:0a:94:8d,-79,0.001
00:0c:e6:0a:99:ff,-85.5334,1.981
00:0c:e6:0a:9e:f7,-87.375,1.85
00:0c:e6:0a:aa:f5,-68.7797,11.3127
00:0c:e6:0a:b0:cf,-69.7458,10.4688
00:0c:e6:0a:b7:ff,-56.6272,11.8586
00:0c:e6:0a:c7:b7,-56.7797,11.7955
00:0c:e6:0a:d6:4e,-57.2373,11.9428
00:0c:e6:0a:f5:3c,-86.5556,0.7778
00:19:e3:fa:51:de,-79.0339,3.0334
00:24:36:ad:ee:16,-84.5933,2.2455
00:3a:9d:a8:ab:c6,-70.5763,5.1105
00:3a:9d:a8:ab:c7,-84.9323,2.754
00:a0:b0:c4:91:1c,-66.1207,8.0729
00:a0:b0:c4:91:1d,-67.4828,3.8682
00:e0:4c:81:98:02,-78.5,4.2778
06:3a:9d:a8:ab:c7,-84.339,2.4694
10:6f:3f:3d:5f:0a,-77.85,2.3448
10:6f:3f:81:b5:c4,-88.3871,1.0452
10:6f:3f:82:b0:f8,-72.4386,10.3578
10:6f:3f:87:a2:3e,-71.695,3.9399
10:6f:3f:87:a2:3f,-85.7797,4.1058
10:6f:3f:f5:31:6e,-79.0213,11.3257
1c:b1:7f:00:ee:7a,-70.3,4.6225
1c:b1:7f:00:ee:7b,-79.3221,2.0152
1e:b1:7f:00:ee:7a,-69.8824,13.8259
1e:b1:7f:00:ee:7b,-81.0339,2.1023
24:a2:e1:ec:79:c6,-70.9831,4.3618
24:a2:e1:ec:79:c7,-86.4091,8.539
4c:e6:76:56:bb:30,-59.8645,7.4641
4c:e6:76:c3:5d:48,-42.2543,9.2964
4c:e6:76:c3:5d:49,-54.1695,16.6605
60:f8:1d:bc:08:10,-73,0.001
64:a5:c3:65:c6:0a,-68.5239,15.6702
64:a5:c3:65:c6:0b,-80.7963,9.5615
64:a5:c3:66:0a:ac,-75.1021,15.9269
74:03:bd:65:74:f0,-76.3847,11.261
74:03:bd:ab:64:80,-72.4884,17.9225
88:1f:a1:2f:2d:64,-72.7289,16.5114
88:57:ee:7d:1a:00,-71.9091,10.8753
88:57:ee:7d:1a:07,-85.3729,2.4103
88:57:ee:8a:53:dc,-78.1526,7.3384
90:72:40:10:c9:e4,-74.7028,7.1037
90:72:40:10:c9:e5,-85.8261,2.1469
90:84:0d:df:47:c7,-74.8572,3.0159
90:84:0d:df:47:c8,-85.2353,7.3162
bc:5c:4c:30:0f:e2,-68.9566,17.7708
c0:25:a2:89:60:1a,-73.2034,7.2683
c0:25:a2:89:60:1b,-78.7289,3.3046
dc:fb:02:29:23:c0,-81.6924,3.7308
dc:fb:02:ab:f9:b0,-77.1035,4.34
dc:fb:02:ab:f9:b5,-86.6482,1.5909
f8:1e:df:ff:50:db,-79.1356,5.74
f8:1e:df:ff:50:dc,-88.6667,0.25
fa:8f:ca:9e:0c:b5,-67.9319,4.6697
