00:01:8e:3f:84:90,-72.075,5.353205128
00:01:8e:3f:84:91,-72.78125,8.967261905
00:01:8e:3f:84:92,-86.39473684,1.056187767
00:01:8e:41:6e:aa,-82,#DIV/0!
00:01:8e:e6:89:9c,-74.3030303,10.28030303
00:01:8e:e6:89:9e,-76.575,4.455769231
00:0c:e6:0a:08:6c,-57.06666667,14.57175141
00:0c:e6:0a:3b:3a,-55.83098592,1.228169014
00:0c:e6:0a:44:4a,-55.28571429,1.772256729
00:0c:e6:0a:57:47,-72.67142857,37.09337474
00:0c:e6:0a:5e:9d,-69.51388889,9.887128326
00:0c:e6:0a:6e:d6,-67.97222222,3.999217527
00:0c:e6:0a:94:8d,-55.63888889,1.783255086
00:0c:e6:0a:99:ff,-68.16666667,3.943661972
00:0c:e6:0a:9e:f7,-70.47142857,4.716563147
00:0c:e6:0a:aa:f5,-66.88888889,11.79029734
00:0c:e6:0a:b0:cf,-66.44444444,13.68701095
00:0c:e6:0a:b7:ff,-54.94444444,26.81377152
00:0c:e6:0a:c7:b7,-55.52777778,22.08372457
00:0c:e6:0a:d5:1a,-55.1,5.374358974
00:0c:e6:0a:d6:4e,-54.16666667,20.25352113
00:0c:e6:0a:f5:3c,-71.36764706,22.80311677
00:19:e3:fa:51:de,-66.12676056,5.255130785
00:22:cf:e3:b4:07,-77.06666667,11.92380952
00:24:36:ad:ee:16,-83.125,2.815140845
00:24:a5:b0:d8:bb,-86,0
00:3a:9d:a8:ab:c6,-74.46875,9.805443548
00:3a:9d:a8:ab:c7,-85.3968254,1.178699437
00:a0:b0:c4:91:1c,-66.05555556,2.447574335
00:a0:b0:c4:91:1d,-66.47222222,3.323161189
00:e0:4c:81:98:02,-85,0
06:26:87:00:79:82,-86,0
06:3a:9d:a8:ab:c7,-84.94285714,3.301035197
10:6f:3f:3d:5f:0a,-74.02631579,14.1344239
10:6f:3f:81:b5:c4,-79.43055556,3.854264476
10:6f:3f:82:b0:f8,-67.23943662,9.698993964
10:6f:3f:87:a2:3e,-70.43478261,3.16112532
10:6f:3f:87:a2:3f,-83.41666667,2.443661972
10:6f:3f:f5:31:6e,-78.92857143,4.661375661
1c:b1:7f:00:ee:7a,-69.27142857,6.80931677
1c:b1:7f:00:ee:7b,-77.29166667,1.98415493
1e:b1:7f:00:ee:7a,-69.6779661,6.084161309
1e:b1:7f:00:ee:7b,-79.5,2.76056338
24:a2:e1:ec:79:c6,-70.52777778,7.999217527
4c:e6:76:4f:14:e2,-82,0
4c:e6:76:56:bb:30,-55.13888889,4.712832551
4c:e6:76:c3:5d:48,-45.84722222,4.750978091
4c:e6:76:c3:5d:49,-56.76388889,12.8307903
60:f8:1d:bc:08:10,-73.88461538,10.98615385
64:a5:c3:65:c6:0a,-67.71212121,7.1004662
64:a5:c3:66:0a:ac,-71.72222222,12.93583725
74:03:bd:65:74:f0,-75.02,8.673061224
88:1f:a1:2f:2d:64,-72.48484848,7.207459207
88:57:ee:7d:1a:00,-70.43333333,2.792090395
88:57:ee:7d:1a:07,-84.93055556,1.304968701
90:72:40:10:c9:e4,-73,2.529411765
90:72:40:10:c9:e5,-84.05714286,1.938716356
90:84:0d:df:47:c8,-85.47368421,0.472261735
9c:5c:8e:8a:58:10,-78,9.692307692
bc:5c:4c:30:0f:e2,-60.18367347,6.903061224
c0:25:a2:35:b4:f2,-81.46875,5.03125
c0:25:a2:89:60:1a,-72.29411765,11.0166813
c0:25:a2:89:60:1b,-73.52238806,3.041157847
dc:fb:02:29:23:c0,-82.68965517,7.721674877
dc:fb:02:ab:f9:b0,-75.90322581,2.974087784
dc:fb:02:ab:f9:b5,-85.5,2.158536585
fa:8f:ca:9e:0c:b5,-66.91071429,2.410064935
