00:01:8e:3f:84:90,-75.7609,15.4305
00:01:8e:3f:84:90,-75.7609,15.4305
00:01:8e:3f:84:91,-73.8086,6.593
00:01:8e:3f:84:92,-86.9375,2.8625
00:01:8e:41:6e:aa,-84,0.001
00:01:8e:e6:89:9c,-79.6667,14.8618
00:01:8e:e6:89:9e,-78.8,21.5919
00:0c:e6:0a:08:6c,-55.7778,52.4635
00:0c:e6:0a:57:47,-74.5637,80.3617
00:0c:e6:0a:5e:9d,-67.0339,10.2403
00:0c:e6:0a:99:ff,-87,0.001
00:0c:e6:0a:9e:f7,-86,0.001
00:0c:e6:0a:aa:f5,-68.695,44.0778
00:0c:e6:0a:b0:cf,-63.7289,10.3046
00:0c:e6:0a:b7:ff,-55.8475,42.8557
00:0c:e6:0a:c7:b7,-55.7289,47.6149
00:0c:e6:0a:d6:4e,-56.2204,35.2782
00:19:e3:fa:51:de,-83.1187,2.7616
00:24:36:ad:ee:16,-89.4546,0.736
00:3a:9d:a8:ab:c6,-70.3276,12.9961
00:3a:9d:a8:ab:c7,-85.8704,2.8697
00:a0:b0:c4:91:1c,-70.5264,7.2181
00:a0:b0:c4:91:1d,-70.1865,8.0509
00:e0:4c:81:98:02,-81,0.001
06:3a:9d:a8:ab:c7,-85.8948,2.8816
10:6f:3f:3d:5f:0a,-82.591,6.3485
10:6f:3f:87:a2:3e,-76,9.0345
10:6f:3f:87:a2:3f,-88.4616,2.2693
1c:b1:7f:00:ee:7a,-70,13.4036
1c:b1:7f:00:ee:7b,-77.4068,7.28
1c:b1:7f:38:c3:72,-83.3077,1.2308
1e:b1:7f:00:ee:7a,-69.4238,13.9036
1e:b1:7f:00:ee:7b,-78.8814,7.5202
1e:b1:7f:38:c3:72,-84.7813,10.241
24:a2:e1:ec:79:c6,-75.9323,9.0299
4c:e6:76:56:bb:30,-67.3051,10.733
4c:e6:76:c3:5d:48,-73.339,31.8832
4c:e6:76:c3:5d:49,-82.7119,12.2777
60:f8:1d:bc:08:10,-77.6667,15.1516
64:a5:c3:65:c6:0a,-74.1,7.4725
64:a5:c3:65:c6:0b,-87.1177,0.1103
64:a5:c3:66:0a:ac,-79.0527,7.0151
74:03:bd:65:74:f0,-81.8,6.3334
74:03:bd:ab:64:80,-65.8215,3.3374
88:1f:a1:2f:2d:64,-77.48,6.4996
88:57:ee:7d:1a:00,-79.1,24.7264
88:57:ee:7d:1a:07,-88.3158,4.2281
88:57:ee:8a:53:dc,-84.2308,3.0647
90:72:40:10:c9:e4,-70.3077,25.9029
90:72:40:10:c9:e5,-84.8824,4.2353
90:84:0d:df:47:c7,-81.6957,4.585
bc:5c:4c:30:0f:e2,-77.5556,1.6733
c0:25:a2:89:60:1a,-71.3794,20.1694
c0:25:a2:89:60:1b,-81.3659,11.7379
dc:fb:02:29:23:c0,-77.9311,11.1531
dc:fb:02:91:6c:10,-81.125,8.65
dc:fb:02:ab:f9:b0,-78.0715,10.0312
dc:fb:02:ab:f9:b5,-87.7637,1.6283
f8:1e:df:ff:50:db,-84.2942,8.4518
fa:8f:ca:9e:0c:b5,-68.946,13.4415
