00:01:8e:3f:84:90,-81.0182,13.0553
00:01:8e:3f:84:91,-81.48,6.3772
00:01:8e:e6:89:9c,-87.1637,2.5469
00:01:8e:e6:89:9e,-85.8334,1.0692
00:0c:e6:0a:44:4a,-80,0.001
00:0c:e6:0a:5e:9d,-72.0678,13.3747
00:0c:e6:0a:6e:d6,-86.5385,0.2693
00:0c:e6:0a:94:8d,-82,0.001
00:0c:e6:0a:99:ff,-84.75,0.5132
00:0c:e6:0a:9e:f7,-85.4,0.2483
00:0c:e6:0a:aa:f5,-69.2034,12.889
00:0c:e6:0a:b0:cf,-69.9492,11.7388
00:0c:e6:0a:b7:ff,-58.8475,19.9247
00:0c:e6:0a:c7:b7,-58.0848,19.6307
00:0c:e6:0a:d6:4e,-58.8645,24.602
00:0c:e6:0a:f5:3c,-86,0.001
00:19:e3:fa:51:de,-85.1865,2.913
00:26:87:0d:b4:8a,-88.5295,1.7648
00:3a:9d:a8:ab:c6,-76.3051,9.0433
00:3a:9d:a8:ab:c7,-85.9334,1.0667
00:90:cc:e3:b0:81,-84.6924,10.6216
00:a0:b0:c4:91:1c,-74.691,6.1064
00:a0:b0:c4:91:1d,-75.7679,12.9815
00:e0:4c:81:98:02,-87.5385,0.2693
02:3a:9d:dd:0f:b2,-91,1.1112
06:26:87:0d:b4:8a,-87.6957,2.4941
06:3a:9d:a8:ab:c7,-85.591,1.6819
10:6f:3f:3d:5f:0a,-86.6667,12.381
10:6f:3f:87:a2:3e,-83.5099,2.415
10:6f:3f:ac:c5:bc,-85.3696,9.4382
1c:b1:7f:00:ee:7a,-76.5741,10.4756
1c:b1:7f:00:ee:7b,-83.4407,4.5956
1c:b1:7f:38:c3:72,-80.2808,18.1698
1c:b1:7f:38:c3:73,-84.3847,1.3394
1e:b1:7f:00:ee:7a,-76.7458,13.8136
1e:b1:7f:00:ee:7b,-85.5763,2.7312
1e:b1:7f:38:c3:72,-79.5,13.5527
1e:b1:7f:38:c3:73,-86.3889,1.8648
24:a2:e1:ec:79:c6,-82.0527,8.1579
4c:e6:76:4f:14:e2,-90,0.001
4c:e6:76:56:bb:30,-79.6364,11.0135
4c:e6:76:c2:6b:d6,-80.8858,17.869
4c:e6:76:c2:6e:3c,-83.0834,6.6885
4c:e6:76:c3:5d:48,-79.7289,6.8218
4c:e6:76:c3:5d:49,-84,0.001
64:a5:c3:66:0a:ac,-65.5,26.7106
64:a5:c3:66:0a:ad,-77.1552,10.344
74:03:bd:ab:64:80,-79.0968,13.8237
88:1f:a1:2f:2d:64,-85.1177,14.7353
88:57:ee:7d:1a:00,-88.5385,0.2693
90:72:40:10:c9:e4,-81.9091,18.8485
90:84:0d:df:47:c7,-85.6546,5.5266
bc:5c:4c:30:0f:e2,-86.1924,3.5216
c0:25:a2:89:60:1a,-80.5594,7.6646
c0:25:a2:89:60:1b,-85.25,5.7609
dc:fb:02:29:23:c0,-83.1843,15.8841
dc:fb:02:91:6c:10,-78.3051,9.1123
dc:fb:02:91:6c:15,-86.9812,2.0574
dc:fb:02:ab:f9:b0,-82,15.1429
dc:fb:02:ab:f9:b5,-86.8572,2.8286
f8:1e:df:ff:50:db,-89,1.4118
fa:8f:ca:9e:0c:b5,-80.7273,24.4936
